id,name
399,Ragged Mountain Press
400,McGraw-Hill Osborne Media
401,McGraw-Hill Science/Engineering/Math
402,"Gregg Division, McGraw-Hill"
403,McGraw-Hill Professional Publishing
404,Gregg Division McGraw-Hill
405,McGraw-Hill Professional
406,Gregg Division
407,McGraw Hill College
408,Jim Hughes
409,Reader's Digest Press : distributed by McGraw-Hill
410,Byte Books
411,"Webster Division, McGraw-Hill"
412,Client Distribution Services
413,American Heritage Pub. Co.; distribution by McGraw-Hill
414,BYTE Books
415,McGraw-Hill Children's Pub
416,McGraw-Hill/Dushkin
417,McGraw-Hill Primis Custom Publishing
418,McGraw-Hill Publishing Co.
419,Reader's Digest Press
420,McGraw Hill Osborne Media
421,McGraw-Hill/TAB Electronics
422,McGraw-Hill Health Professions Division
423,McGraw-Hill Ryerson
424,Nimbus Publishing Ltd
425,McGraw Hill Book Co Ltd
426,McGraw-Hill Ryerson Ltd
427,McGraw-Hill Education - Europe
428,Irwin/McGraw-Hill
429,International Marine Publishing
430,Osborne Publishing
431,Osborne McGraw-Hill
432,Project Management Institute
433,Osborne/McGraw-Hill
434,McGraw-Hill Osborne Media.
435,McGraw-Hill Osborne Media McGraw-Hill Osborne
436,McGraw-Hill Higher Education
437,Dushkin/McGraw-Hill
438,Vintage Books USA
439,Irwin Professional Publishing
440,MaGraw-Hill Ryerson
441,McGraw-Hill Humanities/Social Sciences/Langua
442,McGraw-Hill Academic Computing
443,Elsevier Science Ltd
444,Pergamon Press
445,Pergamon
446,Cadogan Books
447,Arrow Books
448,Jarrolds
449,Arrow (A Division of Random House Group)
450,Long
451,Hutchinson
452,Hurst &amp; Blackett
453,Ebury Press
454,Hurst and Blackett Ltd
455,Hutchinson and Co. (Publishers) Ltd
456,Nelson Thornes
457,Hutchinson of Australia
458,Rider
459,Burnett Books
460,Sterling Pub Co Inc
461,S. Paul
462,Random House Australia
463,Random Century
464,Vintage/Ebury (A Division of Random House Group)
465,Learning Links
466,Century Hutchinson (A Division of Random House Group)
467,Hutchinson Children's Books
468,Random House (UK)
469,Dufour Editions
470,Random House Uk
471,Vermilion
472,Trans-Atlantic Publications
473,Hutchinson Australia
474,Random House
475,Vintage
476,Alfred A. Knopf
477,Arrow
478,Random House Australia Pty Ltd
479,Random House (Australia)
480,Senate Books
481,Merchant Book Company Limited
482,Geographia Ltd
483,Constable
484,Constable and Company Ltd
485,Hutchinson Educational
486,Artnik Books
487,Red Fox
488,Random House Uk Ltd
489,Minerva
490,Random House UK Ltd (A Division of Random House Group)
491,Time Warner Books UK
492,Haynes Publications
493,Red Fox Publishing
494,Arrow Books Ltd
495,Random House Children's Books (A Division of Random House Group)
496,Vintage Books
497,Vintage Of Random House
498,Arrow Books (A Division of Random House Group)
499,Music Book Services
500,Book Depot Remainders
501,"Stationary Office, Ltd."
502,H.M.S.O
503,Stationery Office Books
504,Balogh Scientific Books
505,Hmso Books
506,The Stationery Office Books
507,H.M. Stationery Off
508,HMSO Publications Centre [distributor]
509,The Stationery Office/Tso
510,William Rudolf Sabbott
511,H.M. Stationery Off. for the Institute of Geological Sciences
512,H.M.S.O. for the Institute of Geological Sciences
513,Her Majesty's Stationery Office for the Institute of Geological Sciences
514,British Geological Survey
515,Academic Press
516,Morgan Kaufmann Publishers
517,Academic Pr
518,Morgan Kaufmann Pub
519,Morgan Kaufmann
520,Prentice-Hall
521,Prentice Hall Art
522,Prentice Hall Press
523,"Aspen Publishers, Inc."
524,Prentice Hall PTR
525,Prentice Hall (Sd)
526,PTR Prentice Hall
527,Pearson Prentice Hall
528,Pearson Learning
529,Yourdon Press
530,Fireside Books
531,Pearson Professional Education
532,Prentice Hall Canada
533,Prentice Hall Direct
534,Longman Group United Kingdom
535,Pearson ESL
536,Reuters Books
537,ARCO
538,Prentice Hall Ptr
539,Jossey-Bass
540,Abrams
541,Financial Times Prentice Hall
542,Pocket Books
543,Parker Publishing Company
544,Prentice Hall Computer Books
545,Prentice Hall Trade
546,Prentice Hall Gardening
547,Prentice Hall Inc
548,Pearson Ptr
549,Ecam Publications
550,"Prentice Hall (Higher Education Division, Pearson Education)"
551,Scott Foresman (Pearson K-12)
552,Macmillan Computer Pub
553,Parker Pub. Co
554,Benjamin/Cummings
555,Xs Books
556,John Wiley &amp; Sons (T)
557,Gale
558,Harrap
559,H.N. Abrams
560,Harry N. Abrams
561,Brady Publishing
562,Distributed by Prentice Hall Trade
563,Olympic Marketing Corporation
564,SunSoft Press
565,Cambridge University Press
566,Prentice Hall Books
567,Word Publishing
568,Reward Books
569,Benjamin Cummings
570,Hyperion Books
571,Distributed by Prentice Hall
572,M&amp;T Press
573,Penguin Books Ltd
574,Penguin Books
575,Penguin USA
576,Penguin
577,Penguin Putnam~mass
578,Viking Press
579,Penguin Putnam~trade
580,Outlet
581,"Penguin, in association with Martin Secker &amp; Warburg"
582,French &amp; European Pubns
583,Penguin USA (Paper)
584,"Penguin Books, in association with M. Secker &amp; Warburg"
585,Penguin in association with Secker and Warburg
586,Penguin Books Australia Ltd.
587,Penguin]
588,Arkana
589,Books Britain
590,Viking Penguin Inc
591,Penguin Putnam~childrens Hc
592,"Penguin, 1983"
593,Penguin Books Australia Ltd
594,Ballantine Books
595,Granta Books
596,Penguin (Non-Classics)
597,Penguin Books Canada Ltd
598,Select Penguin
599,Select Penguin (Mm)
600,Viking Penguin
601,McPhee Gribble/Pe
602,Penguin Books / Granta
603,Penguin India
604,Penguin Books Canada
605,Viking
606,Penguin/Puffin Mass Market (Mm)
607,South Asia Books
608,Penguin Books India
609,Penguin Group USA
610,Penguin/Puffin Mass Market
611,Intl Center for Creative Thinking
612,"Penguin Books, Limited (UK)"
613,Granta Books in association with Penguin Books
614,Penguin U S A
615,RoC
616,Viking Portable Library
617,Penguin USA (T)
618,Penguin Books in association with Dynamo Press
619,Virago Press
620,Penguin Books--Virago Press
621,Thorold's Africana Books [distributor]
622,Compass Books
623,Pelican Publishing Company
624,Studio Books
625,Viking Books
626,Time Out
627,Michael Joseph
628,Penguin Putnam Inc
629,Penguin Books (NZ)
630,Penguin Books (NZ) Ltd
631,Viking Studio
632,Penquin Putnam Inc
633,Time Out Publishing
634,Puffin Books
635,Pearson Schools
636,Puffin
637,G P Putnam's Sons
638,Baker &amp; Taylor
639,Penguin Putnam Books for Young Readers
640,Penguin Books Australia
641,Putnam Pub Group
642,Hyperion Books for Children
643,Penguin USA (J)
644,Speak
645,Penguin USA (P)
646,Penguin Books]
647,Dutton Books
648,Dial Books
649,Viking Juvenile
650,Terra Nova Pr
651,Penguin Education
652,Penguin Highbridge
653,Penguin Audiobooks
654,Penguin Highbridge Audio
655,Penguin Children's Audiobooks
656,Fantail
657,Penguin Merchandise
658,Alloybooks
659,Penguin Putnam Inc.
660,Overlook Press
661,Dutton Children's Books
662,Penguin Poets
663,Firebird Books
664,Firebird
665,G. P. Putnam's Sons
666,Plume Books
667,Viking/Penguin Books (Nz)
668,HBJ Press
669,Harcourt Inc
670,Harcourt Brace and Company
671,Replica Books
672,"Harcourt, Brace, Jovanovich"
673,Harcourt Children's Books
674,Harcourt Paperbacks
675,Browndeer Press
676,Gulliver Books Paperbacks
677,Gulliver Books
678,Voyager Books
679,Jane Yolen Books
680,Silver Whistle Books
681,Harcourt Childrens Books
682,Gulliver Green
683,Libros Viajeros
684,Red Wagon Books
685,Magic Carpet Books
686,Harcourt Brace &amp; Company
687,Odyssey Classics
688,Silver Whistle
689,Harcourt Young Classics
690,Green Light Readers
691,Silver Whistle Paperbacks
692,"Harcourt, Inc."
693,First Glance Books
694,Harcourt Inc (J)
695,"Harcourt Brace Jovanovich, Inc."
696,Heinle &amp; Heinle Publishers
697,HBJ College &amp; School Division
698,Thomson/Heinle
699,"Harcourt, Brace World"
700,Harcourt Brace Professional Publishing
701,Wadsworth Publishing Company
702,Oxford University Press
703,Harvest Books
704,Harvest/HBJ Book
705,Harcourt Religious Publishers
706,Government Printing Office
707,National Defense University Press
708,Thomas Nelson (Australia)
709,Nelson Canada
710,Nelson
711,Thomson Learning Australia
712,Arden Shakespeare
713,Thomas Nelson Publishers
714,Arden Publishers
715,Houghton Mifflin College
716,Oxford Univ Pr
717,Oxford Univ Pr (J)
718,Oxford U.P
719,Oxford Univ Pr (T)
720,Oxford Univ Pr (Sd)
721,Clarendon Press
722,Oxford Paperbacks
723,Oxford Univ Press
724,Oxford Univ Pr on Demand
725,Oxford Press
726,American Philological Association
727,Stan Clark Military Books
728,New York Public Library
729,Skyline Press
730,OUP Canada
731,OUP Australia and New Zealand
732,Oxford Univ Pr Childrens Books
733,Oxford Publishing
734,Early English Text Society
735,oxford university press
736,Abelard-Schuman
737,Addison-Wesley Pub. Co
738,Addison-Wesley Pub Co (C)
739,Pfeiffer &amp; Co
740,"Addison Wesley Longman (Higher Education Division, Pearson Education)"
741,Addison-wesley
742,Perseus Book Group
743,Addison-Wesley Professional
744,Addison Wesley Pub. Co
745,Perseus Press
746,Merloyd Lawrence Books
747,Planet Dexter
748,Perseus Books
749,Addison Wesley Longman
750,Electronic Education
751,Peachpit Press
752,Macromedia Press
753,Addison Wesley
754,Addison Wesley Higher Education (a Pearson Education company)
755,Perseus Publishing
756,Aris Books
757,Adobe Press
758,Price Stern Sloan
759,Walter De Gruyter Inc
760,Aldine de Gruyter
761,Allyn and Bacon
762,Angus &amp; Robertson
763,Angus and Robertson
764,HarperCollins Publishers (Australia) Pty Ltd
765,Angus &amp; Robertson Publishers
766,HarperCollins Australia
767,Sirius Publishing
768,Angus&amp;Robertson
769,HarperCollinsPublishers Australia
770,Consortium Book Sales &amp; Dist
771,Consortium Book Sales &amp; Dist (J)
772,A&amp;R Classics
773,Consortium
774,Shoe String Pr Inc
775,Linnet Books
776,Library Professional Publications
777,A. Barker
778,Barker
779,Blackie
780,Blackie Children's Books
781,Random House Business Books
782,Main Line Book Co
783,Burke Pub. Co
784,Burke
785,Cape
786,Random House Childrens Pub
787,J. Cape
788,"Cape, Jonathan"
789,Jonathan Cape
790,"Jonathan Cape, Ltd."
791,Random House of Canada Ltd
792,Jonathan Cape Children's Books
793,Jonathan Cape Ltd
794,University of Chicago Press
795,Univ of Chicago Pr
796,Univ of Chicago Pr (T)
797,Press
798,Univ Of Chicago Press
799,Univ of Chicago Press
800,Univ of Chicago Pr (Sd)
801,University of Chicago Press (Trd)
802,Attic Pr
803,James Clarke &amp; Co Ltd
804,Sheridan House Inc
805,Columbia University Press
806,Columbia Univ Pr
807,"Darton, Longman and Todd"
808,"Darton, Longman &amp; Todd"
809,Darton Longman and Todd
810,"Darton, Longman &amp; Todd Ltd"
811,Andre Deutsch
812,Deutsch
813,Transatlantic Arts
814,Carlton Books Limited
815,A. Deutsch
816,Andr̩ Deutsch
817,Scholastic Ltd
818,Andre Deutsch Ltd
819,Farrar Straus Giroux
820,Dobson
821,Elek
822,Evans
823,Evans Bros
824,Evans Brothers Ltd
825,Butterworth-Heinemann
826,Focal Press
827,Hamish Hamilton
828,Hamish Hamilton Children's Books
829,Hamilton
830,H. Hamilton
831,Hamish Hamilton Ltd
832,Elm Tree
833,David &amp; Charles
834,Elm Tree Books
835,Penguin Books USA
836,Laurier Books Ltd.
837,Chambers Harrap Publishers Ltd
838,Virgin Books
839,General Distribution@services
840,"Hart-Davis, MacGibbon Ltd"
841,Hart-Davis
842,"Hart-Davis, MacGibbon"
843,Hart-Davis MacGibbon
844,Granada Publishing
845,Granada
846,Grafton Books
847,Academy Chicago Pub
848,Grafton
849,Sheridan House
850,HarperCollins ;
851,Rupert Hart-davis Ltd(england
852,University of Illinois Press
853,Univ of Illinois Pr
854,Indiana University Press
855,Harvester Press
856,Indiana Univ Pr
857,Indiana University of Art Museum
858,In Univ+press
859,Coronet Books Inc
860,Dorsey Press
861,R. D. Irwin
862,R.D. Irwin
863,Irwin
864,Business Publications
865,MacGibbon &amp; Kee
866,Texas Bookman
867,Diamond Books
868,The MIT Press
869,MIT Press
870,Bradford Books
871,Published in cooperation with the New England Aquarium [by] the MIT Press
872,Mit Pr
873,AAAI Press
874,Harlequin Mills &amp; Boon Ltd
875,Thorndike Pr (Largeprint)
876,Thorndike Pr
877,Mills &amp; Boon
878,Chivers North Amer
879,Thorndike Press
880,Harlequin Books
881,G. K. Hall &amp; Company
882,Ulverscroft Large Print
883,Mills and Boon
884,Mowbrays
885,Morehouse Pub Co
886,University of Notre Dame Press
887,Univ of Notre Dame Pr
888,Pennsylvania State University Press
889,Pennsylvania State Univ Pr
890,Financial Times Management
891,Pitman
892,Financal Times Management
893,Pitman Publishing
894,Financial Times Prentice Hall (a Pearson Education company)
895,Museum P
896,Financial Times/Prentice Hall
897,Trans-Atlantic Pubns
898,Praeger
899,Praeger Paperback
900,Praeger Publishers
901,Praeger Trade
902,Readers Digest
903,Reader's Digest Association
904,SPCK
905,SPCK (Society for Promoting Christian Knowledge)
906,Abingdon Press
907,Triangle Books
908,Society for Promoting Christian Knowledge
909,Sidgwick &amp; Jackson
910,Sidgwich Jackson Ltd
911,Sidgwick and Jackson
912,Souvenir
913,Souvenir Press
914,Souvenir Press Ltd
915,Independent Publishers+group
916,Studio Vista
917,Watson-Guptill Pub
918,Univ of Texas Pr
919,"Center for Middle Eastern Studies, The University of Texas at Austin"
920,Univ of Texas Press
921,University of Washington Press
922,Univ of Washington Pr
923,Univ Of Wa+press
924,"George Weidenfeld &amp; Nicholson, Ltd."
925,Weidenfeld &amp; Nicolson
926,Weidenfeld and Nicolson
927,Orion Publishing Co
928,Publishers Overstock Remainder
929,Weidenfeld &amp; Nicholson
930,Weidenfeld Nicolson Ltd
931,Weidenfeld Nicolson Illustrated
932,University of Wisconsin Press
933,Univ of Wisconsin Pr
934,Terrace Books
935,Yale University Press
936,Yale Univ Pr
937,Yale Univ Press
938,Yale Nota Bene
939,Metropolitan Museum of Art New York
940,Rinehart Press
941,Cassell
942,Distributed by Sterling Pub. Co
943,Sterling*+ Publishing Company
944,Continuum International Publishing Group
945,Continuum Intl Pub Group
946,Distributed in the U.S. by Sterling Pub. Co
947,Cassell Illustrated
948,Sterling Publishing
949,Cassell military
950,Lyons Press
951,Cassell reference
952,Kluwer Academic Pub
953,Plenum Publishing Corporation
954,Kluwer Academic Publishers
955,Plenum Medical Book Company
956,Kluwer Academic/Plenum Publishers
957,Insight Books Inc
958,Plenum/Harper Collins
959,Da Capo Press
960,DaCapo Press
961,Golden Books
962,Random House Childrens Books
963,Western Pub. Co
964,Golden Books Publishing Company
965,Essence Communications
966,Western Publishing Company
967,Golden Book
968,Random House of Canada
969,Golden Press
970,Golden Books Pub. Co
971,Western Pub Co
972,Western Producer Prairie Books
973,Western Publishing co
974,"Western Publishing Company, Inc."
975,Merrigold Press
976,Western Publishing
977,A Golden Book
978,Western Pub. Co. in conjunction with Children's Television Workshop
979,"X-S Books, Inc."
980,West Publishing Company
981,In conjunction with Children's Television Workshop
982,Greey de Pencier Books
983,St Martins Pr
984,Golden Pr Audio
985,Disney Press
986,Albert Whitman &amp; Company
987,Whitman Pub Llc
988,"Western Publishing Company, Incorporated"
989,Goldencraft
990,Western Pub. Co. : Children's Television Workshop
991,Children's Television Workshop
992,Western Pub. Co. : Children's Televison Workshop
993,"Western Pub. Co., in conjunction with Children's Television Workshop"
994,Western Pub. Co. in conjunctions with Children's Television Workshop
995,Published by Western Pub. Co. in conjunction with Children's Television Workshop
996,Western Publishing Co.
997,Golden Books Family Entertainment
998,Random House Books for Young Readers
999,Muppet Press/Golden Book
1000,Western Pub
1001,St. Martin's Press
1002,Golden Books Adult Publishing
1003,Funk &amp; Wagnalls
1004,Funk &amp; Wagnalls Co
1005,John Day
1006,Stackpole Books
1007,Funk Wagnalls Publishing Co
1008,National Academies Press
1009,Natl Academy Pr
1010,Joseph Henry Press
1011,National Academy Press
1012,Natl Academy of Science
1013,Zondervan (J)
1014,Baker Pub Group
1015,Zonderkidz
1016,Zondervan Publishing House
1017,Zondervan Pub. House
1018,Lamplighter Books
1019,Frank Schaffer
1020,Zondervan Pub. House.
1021,Nelson Books
1022,Willow Creek Resources
1023,Cantilever Books
1024,Zondervan Books
1025,Chosen Books
1026,Inspirio
1027,Campus Life Books
1028,Zondervan*@ Publishing House
1029,Zonndervan/Hallmark Books
1030,Hallmark Books
1031,Baptist Spanish Publishing House
1032,Palgrave Macmillan
1033,Palgrave-Macmillan
1034,Bedford Books of St. Martin's Press
1035,Random House Value Pub
1036,St. Martin's Griffin
1037,Nicholas Books
1038,Bedford/st Martins
1039,St. Martin's
1040,Daedalus Books
1041,Bedford Books
1042,Bedford/St. Martin's
1043,St. Martin's Minotaur
1044,W H Freeman &amp; Co
1045,RX Humor
1046,Picador USA
1047,Picador
1048,St Martins Pr Special
1049,Wyatt Book
1050,Stonewall Inn Editions
1051,Thomas Dunne Books
1052,St Martins Pr (P)
1053,Marboro Books
1054,St Martin's Press
1055,Griffin Trade Paperback
1056,Let's Go Publications
1057,Bluejay Books
1058,Stonewall Inn Mysteries
1059,Palgrave
1060,L A Weekly Books
1061,Truman Talley Books
1062,Golden Guides from St. Martin's Press
1063,L.A. Weekly Books
1064,Anchor Books/Doubleday
1065,Taylor &amp; Francis
1066,Sunrise Special
1067,Priddy Books
1068,Ultramarine Pub Co
1069,Tor Books
1070,Landmark Books Intl
1071,Forge
1072,Forge Books
1073,Tom Doherty Associates
1074,Orb Books
1075,Nelsonword Publishing Group
1076,Tor Fantasy
1077,Ox Bow Pr
1078,Theosophical Univ Pr
1079,St Martins Pr (Mm)
1080,St Martins Press
1081,distributed by St. Martin's Press
1082,St. Martin's Paperbacks
1083,Congdon &amp; Weed
1084,St. Martin's True Crime
1085,St. Martin's True Crime Classics
1086,Bluejay Book
1087,Bluejay
1088,Distributed by St. Martin's Press
1089,St. Martin's Dead Letter
1090,Hambledon &amp; London
1091,SMP Paperbacks
1092,Greenwood Press Reprint
1093,Greenwood Press
1094,West Group
1095,West Information Pub Group
1096,West Group Publishing
1097,Wadsworth Inc. Co.
1098,Brooks/Cole Publishing Company
1099,"Little, Brown"
1100,Back Bay Books
1101,Little Brown &amp; Co
1102,Univ of California Pr
